timestamp,x,y,z
6.89,0.14051,0.033614,0.922879
6.9,-0.030166,-0.113552,0.938338
6.91,-0.222848,-0.03827,1.040721
6.92,0.193566,0.094959,0.968151
6.93,0.028614,-0.081674,0.938149
6.94,-0.170645,-0.129469,1.004326
6.95,0.069787,0.192503,1.034904
6.96,0.094473,-0.01634,0.935612
6.97,-0.083261,-0.082468,0.95588
6.98,-0.165449,0.063366,1.060872
6.99,0.163245,0.057366,0.938631
7.0,0.015399,-0.113276,0.948406
7.01,-0.216422,-0.085661,1.020401
7.02,0.152198,0.159314,0.999589
7.03,0.090657,-0.075355,0.944035
7.04,-0.103115,-0.113726,0.975582
7.05,-0.035736,0.189601,1.04808
7.06,0.12913,0.009632,0.935443
7.07,-0.036511,-0.105024,0.930196
7.08,-0.215168,0.015634,1.053088
7.09,0.188759,0.095287,0.961009
7.1,0.043233,-0.089426,0.940841
7.11,-0.166422,-0.137819,1.007351
7.12,0.092633,0.193356,1.021249
7.13,0.116321,-0.020173,0.92652
7.14,-0.083067,-0.12429,0.957616
7.15,-0.142805,0.108741,1.058657
7.16,0.140799,0.037356,0.94077
7.17,-0.00134,-0.109185,0.94488
7.18,-0.224075,-0.057325,1.039943
7.19,0.161627,0.128655,0.979884
7.2,0.080527,-0.04362,0.939098
7.21,-0.114848,-0.133986,0.988038
7.22,-0.018732,0.169537,1.033718
7.23,0.116776,0.030386,0.933429
7.24,-0.063044,-0.095414,0.945586
7.25,-0.182855,0.028484,1.052466
7.26,0.181208,0.072231,0.950051
7.27,0.040078,-0.095119,0.940826
7.28,-0.202004,-0.103437,1.021454
7.29,0.114021,0.180838,1.006203
7.3,0.115341,-0.028251,0.927288
7.31,-0.08932,-0.113867,0.95471
7.32,-0.092383,0.125762,1.067191
7.33,0.151194,0.017443,0.934354
7.34,-0.017164,-0.111315,0.94452
7.35,-0.220759,-0.035822,1.037402
7.36,0.1889,0.114357,0.972808
7.37,0.080742,-0.06696,0.937687
7.38,-0.161346,-0.126787,1.001499
7.39,0.013261,0.185723,1.046575
7.4,0.141525,-0.005025,0.927071
7.41,-0.04617,-0.091992,0.955169
7.42,-0.195849,0.057943,1.05208
7.43,0.150871,0.054861,0.939315
7.44,0.019519,-0.086075,0.948585
7.45,-0.18933,-0.104897,1.024635
7.46,0.167595,0.165263,1.01189
7.47,0.108829,-0.031994,0.932571
7.48,-0.104821,-0.120827,0.966185
7.49,-0.078294,0.157616,1.058756
7.5,0.147659,0.016637,0.937266
7.51,-0.034288,-0.114145,0.943274
7.52,-0.233509,-0.034475,1.035553
7.53,0.206563,0.109576,0.97162
7.54,0.081026,-0.05955,0.946525
7.55,-0.142349,-0.107825,0.9864
7.56,0.058816,0.207934,1.035382
7.57,0.134422,0.01909,0.934456
7.58,-0.06117,-0.122989,0.958484
7.59,-0.157114,0.0771,1.063574
7.6,0.18263,0.044556,0.94105
7.61,0.013667,-0.107832,0.93336
7.62,-0.201784,-0.091731,1.021571
7.63,0.168241,0.1489,1.002668
7.64,0.098423,-0.057142,0.933283
7.65,-0.133101,-0.117948,0.968276
7.66,-0.033982,0.147773,1.039663
7.67,0.135202,0.027822,0.943918
7.68,-0.055546,-0.118852,0.951831
7.69,-0.195314,0.029303,1.05454
7.7,0.202374,0.096556,0.96971
7.71,0.063832,-0.079291,0.94435
7.72,-0.167113,-0.127608,0.999234
7.73,0.112998,0.207167,1.023264
7.74,0.118622,-0.002662,0.930526
7.75,-0.0751,-0.108159,0.973054
7.76,-0.150458,0.083568,1.061804
7.77,0.166372,0.050298,0.938452
7.78,-0.005044,-0.115366,0.946476
7.79,-0.233737,-0.052403,1.025481
7.8,0.170594,0.15887,0.998132
7.81,0.084056,-0.052147,0.933708
7.82,-0.102483,-0.146317,0.981255
7.83,0.008553,0.162532,1.052297
7.84,0.136628,0.018131,0.934827
7.85,-0.046111,-0.094132,0.94904
7.86,-0.204425,0.032532,1.053728
7.87,0.176628,0.068912,0.957135
7.88,0.022072,-0.083147,0.93816
7.89,-0.185752,-0.094462,1.005274
7.9,0.111448,0.162595,1.025341
7.91,0.097215,-0.024443,0.93332
7.92,-0.080639,-0.109742,0.956387
7.93,-0.104304,0.11794,1.054332
7.94,0.13403,0.015627,0.94463
7.95,-0.01841,-0.108351,0.948454
7.96,-0.210211,-0.056942,1.041211
7.97,0.190771,0.133726,0.979535
7.98,0.087009,-0.068654,0.942197
7.99,-0.136854,-0.12248,0.98069
8.0,0.019733,0.182042,1.038725
8.01,0.118245,0.007508,0.938008
8.02,-0.053487,-0.113107,0.955746
8.03,-0.185151,0.038745,1.050504
8.04,0.190308,0.075913,0.946594
8.05,0.035695,-0.115503,0.942917
8.06,-0.198216,-0.093076,1.025621
8.07,0.125344,0.175208,0.996865
8.08,0.101351,-0.032394,0.936688
8.09,-0.094201,-0.102924,0.957308
8.1,-0.080647,0.117598,1.051432
8.11,0.142532,0.005107,0.933388
8.12,-0.024345,-0.102961,0.942765
8.13,-0.228303,-0.03366,1.040331
8.14,0.173971,0.123231,0.973442
8.15,0.06724,-0.075662,0.936534
8.16,-0.156077,-0.108097,0.982495
8.17,0.063183,0.198023,1.03853
8.18,0.129247,0.000292,0.936848
8.19,-0.079696,-0.113431,0.958082
8.2,-0.17572,0.042897,1.048799
8.21,0.186813,0.071764,0.948511
8.22,-0.003849,-0.082493,0.94692
8.23,-0.232944,-0.080555,1.016247
8.24,0.133843,0.154796,1.00015
8.25,0.097562,-0.033505,0.935453
8.26,-0.107433,-0.105491,0.981678
8.27,-0.047333,0.176294,1.063478
8.28,0.158297,0.009888,0.923847
8.29,-0.069171,-0.110223,0.961391
8.3,-0.213206,-0.00303,1.042974
8.31,0.200754,0.107429,0.972069
8.32,0.038071,-0.091173,0.946446
8.33,-0.170021,-0.108407,0.99233
8.34,0.079123,0.194281,1.029701
8.35,0.109693,-0.012353,0.932205
8.36,-0.078505,-0.108696,0.95942
8.37,-0.128966,0.088948,1.059939
8.38,0.185694,0.069029,0.949654
8.39,-0.005927,-0.111684,0.943921
8.4,-0.19311,-0.082047,1.028326
8.41,0.168529,0.1536,0.998408
8.42,0.109277,-0.03983,0.940781
8.43,-0.120945,-0.134829,0.980645
8.44,-0.011504,0.155033,1.043586
8.45,0.142648,-0.01199,0.926475
8.46,-0.008035,-0.108029,0.94449
8.47,-0.198781,-0.002199,1.048798
8.48,0.171641,0.087984,0.964262
8.49,0.050868,-0.076723,0.947244
8.5,-0.183779,-0.116408,1.004607
8.51,0.107052,0.187034,1.027687
8.52,0.125285,-0.025157,0.941866
8.53,-0.083243,-0.104509,0.96121
8.54,-0.115416,0.120205,1.052974
8.55,0.157679,0.032753,0.948464
8.56,-0.009254,-0.105711,0.94378
8.57,-0.216123,-0.046427,1.036566
8.58,0.152931,0.144876,0.981686
8.59,0.086241,-0.075821,0.933066
8.6,-0.144594,-0.10938,0.973588
8.61,0.002024,0.167204,1.046049
8.62,0.13229,0.021703,0.927542
8.63,-0.0538,-0.096907,0.96813
8.64,-0.203624,0.038947,1.049086
8.65,0.186381,0.080998,0.946019
8.66,0.010572,-0.093173,0.945118
8.67,-0.197444,-0.093561,1.022015
8.68,0.127064,0.173505,1.011474
8.69,0.107065,-0.027176,0.93809
8.7,-0.090016,-0.103511,0.952948
8.71,-0.100792,0.128094,1.05203
8.72,0.160134,0.024334,0.929869
8.73,-0.023226,-0.120048,0.933598
8.74,-0.245397,-0.053087,1.042418
8.75,0.157207,0.104059,0.962456
8.76,0.067176,-0.058672,0.931495
8.77,-0.149208,-0.094883,0.985767
8.78,0.049123,0.202927,1.031089
8.79,0.127411,-0.022444,0.934615
8.8,-0.060512,-0.101303,0.953957
8.81,-0.165638,0.077115,1.062981
8.82,0.158083,0.06103,0.952817
8.83,0.000131,-0.09448,0.949511
8.84,-0.217267,-0.116194,1.020056
8.85,0.154795,0.172093,1.004678
8.86,0.114918,-0.051431,0.938838
8.87,-0.109201,-0.112988,0.969723
8.88,-0.086819,0.133692,1.050771
8.89,0.12516,0.029652,0.932343
8.9,-0.043931,-0.09484,0.941109
8.91,-0.226591,-0.028798,1.049443
8.92,0.177241,0.097899,0.967967
8.93,0.056098,-0.101164,0.936364
8.94,-0.164466,-0.117677,0.991958
8.95,0.091768,0.180602,1.021915
8.96,0.114205,-0.029363,0.938514
8.97,-0.082045,-0.105527,0.955478
8.98,-0.14872,0.078819,1.053336
8.99,0.14723,0.042014,0.948655
9.0,0.006719,-0.106396,0.9399
9.01,-0.212251,-0.066884,1.018634
9.02,0.162799,0.164852,1.000704
9.03,0.110399,-0.049011,0.933696
9.04,-0.123172,-0.109139,0.971864
9.05,0.000699,0.152835,1.049385
9.06,0.137351,0.015461,0.939896
9.07,-0.058538,-0.106374,0.947486
9.08,-0.211671,-0.002303,1.04408
9.09,0.168074,0.10248,0.964952
9.1,0.034376,-0.09182,0.938234
9.11,-0.170077,-0.104393,1.01444
9.12,0.111721,0.192286,1.021691
9.13,0.109,-0.053821,0.919951
9.14,-0.06869,-0.097854,0.960608
9.15,-0.114324,0.07065,1.069919
9.16,0.176796,0.036967,0.949536
9.17,-0.003216,-0.09054,0.954894
9.18,-0.203503,-0.068408,1.027588
9.19,0.151325,0.127121,0.991873
9.2,0.077867,-0.069313,0.933712
9.21,-0.138788,-0.104891,0.981644
9.22,0.010068,0.154431,1.036488
9.23,0.127878,0.020859,0.928484
9.24,-0.053963,-0.109603,0.94504
9.25,-0.177803,0.013004,1.060082
9.26,0.17578,0.07652,0.960284
9.27,0.035836,-0.100975,0.943504
9.28,-0.191109,-0.093921,1.002304
9.29,0.128364,0.189177,1.01192
9.3,0.11004,-0.047791,0.929829
9.31,-0.08464,-0.11834,0.96774
9.32,-0.084984,0.117976,1.063895
9.33,0.173214,0.050268,0.943466
9.34,-0.016786,-0.121318,0.940142
9.35,-0.215582,-0.027547,1.023382
9.36,0.165756,0.130378,0.967873
9.37,0.070003,-0.078629,0.947628
9.38,-0.130624,-0.125078,0.984342
9.39,0.050619,0.174767,1.033718
9.4,0.132043,-0.015656,0.942045
9.41,-0.049785,-0.108583,0.958874
9.42,-0.177712,0.037129,1.057215
9.43,0.187593,0.044439,0.948213
9.44,0.021803,-0.098686,0.941675
9.45,-0.204768,-0.117235,1.019038
9.46,0.150054,0.163161,1.015214
9.47,0.067466,-0.046669,0.937925
9.48,-0.095766,-0.12538,0.971542
9.49,-0.111358,0.170913,1.061273
9.5,0.12684,0.026609,0.927899
9.51,-0.025275,-0.103773,0.950165
9.52,-0.215598,-0.047915,1.0435
9.53,0.168029,0.108516,0.95584
9.54,0.051059,-0.070156,0.927282
9.55,-0.139536,-0.127665,0.987477
9.56,0.064057,0.198312,1.034737
9.57,0.151077,-0.022554,0.933149
9.58,-0.068868,-0.114057,0.95509
9.59,-0.157528,0.069222,1.070048
9.6,0.187037,0.060642,0.937603
9.61,0.007615,-0.106187,0.942897
9.62,-0.222693,-0.087421,1.026598
9.63,0.159281,0.158752,0.992915
9.64,0.093906,-0.053332,0.936705
9.65,-0.128074,-0.110395,0.96284
9.66,-0.038055,0.165234,1.059051
9.67,0.13297,0.016653,0.929312
9.68,-0.029096,-0.113004,0.959065
9.69,-0.21508,0.005146,1.049726
9.7,0.178233,0.099143,0.970072
9.71,0.046248,-0.083835,0.94057
9.72,-0.167498,-0.110808,1.000515
9.73,0.104193,0.207053,1.020742
9.74,0.106481,-0.03218,0.933806
9.75,-0.090032,-0.102484,0.959154
9.76,-0.12408,0.077012,1.053763
9.77,0.15666,0.050377,0.940485
9.78,-0.022771,-0.083008,0.940023
9.79,-0.21278,-0.064087,1.045344
9.8,0.176768,0.151207,0.988566
9.81,0.066644,-0.060017,0.946946
9.82,-0.1213,-0.116708,0.977075
9.83,0.00665,0.171308,1.047457
9.84,0.140983,0.000446,0.92459
9.85,-0.041513,-0.112165,0.945791
9.86,-0.221806,0.021602,1.054926
9.87,0.183036,0.07881,0.96699
9.88,0.03143,-0.096441,0.942952
9.89,-0.189733,-0.122971,1.016273
9.9,0.130847,0.187184,1.020307
9.91,0.12997,-0.017804,0.943736
9.92,-0.065241,-0.110249,0.960748
9.93,-0.093221,0.133131,1.071771
9.94,0.154154,0.038908,0.935116
9.95,-0.012706,-0.099738,0.939801
9.96,-0.212958,-0.049368,1.030588
9.97,0.179514,0.134404,0.995066
9.98,0.076269,-0.068262,0.943673
9.99,-0.127436,-0.090594,0.982547
